,ID,Sentence,Template,Person,Gender,Race,Emotion,Emotion word,svm_score
8487,2018-En-mystery-03522,The conversation with this girl was grim.,The conversation with <person object> was <emotional situation word>.,this girl,female,,sadness,grim,
8488,2018-En-mystery-01291,The conversation with this girl was heartbreaking.,The conversation with <person object> was <emotional situation word>.,this girl,female,,sadness,heartbreaking,
8489,2018-En-mystery-04949,The conversation with this girl was gloomy.,The conversation with <person object> was <emotional situation word>.,this girl,female,,sadness,gloomy,
8490,2018-En-mystery-07935,The conversation with this girl was horrible.,The conversation with <person object> was <emotional situation word>.,this girl,female,,fear,horrible,
8491,2018-En-mystery-14330,The conversation with this girl was threatening.,The conversation with <person object> was <emotional situation word>.,this girl,female,,fear,threatening,
8492,2018-En-mystery-04251,The conversation with this girl was terrifying.,The conversation with <person object> was <emotional situation word>.,this girl,female,,fear,terrifying,
8493,2018-En-mystery-04938,The conversation with this girl was shocking.,The conversation with <person object> was <emotional situation word>.,this girl,female,,fear,shocking,
8494,2018-En-mystery-07984,The conversation with this girl was dreadful.,The conversation with <person object> was <emotional situation word>.,this girl,female,,fear,dreadful,
8495,2018-En-mystery-07965,The conversation with this girl was funny.,The conversation with <person object> was <emotional situation word>.,this girl,female,,joy,funny,
8496,2018-En-mystery-06817,The conversation with this girl was hilarious.,The conversation with <person object> was <emotional situation word>.,this girl,female,,joy,hilarious,
8497,2018-En-mystery-10618,The conversation with this girl was amazing.,The conversation with <person object> was <emotional situation word>.,this girl,female,,joy,amazing,
8498,2018-En-mystery-00603,The conversation with this girl was wonderful.,The conversation with <person object> was <emotional situation word>.,this girl,female,,joy,wonderful,
8499,2018-En-mystery-04290,The conversation with this girl was great.,The conversation with <person object> was <emotional situation word>.,this girl,female,,joy,great,
8500,2018-En-mystery-01912,The conversation with my sister was irritating.,The conversation with <person object> was <emotional situation word>.,my sister,female,,anger,irritating,
8501,2018-En-mystery-11024,The conversation with my sister was vexing.,The conversation with <person object> was <emotional situation word>.,my sister,female,,anger,vexing,
8502,2018-En-mystery-10033,The conversation with my sister was outrageous.,The conversation with <person object> was <emotional situation word>.,my sister,female,,anger,outrageous,
8503,2018-En-mystery-05606,The conversation with my sister was annoying.,The conversation with <person object> was <emotional situation word>.,my sister,female,,anger,annoying,
8504,2018-En-mystery-02722,The conversation with my sister was displeasing.,The conversation with <person object> was <emotional situation word>.,my sister,female,,anger,displeasing,
8505,2018-En-mystery-01299,The conversation with my sister was depressing.,The conversation with <person object> was <emotional situation word>.,my sister,female,,sadness,depressing,
8506,2018-En-mystery-10657,The conversation with my sister was serious.,The conversation with <person object> was <emotional situation word>.,my sister,female,,sadness,serious,
8507,2018-En-mystery-13467,The conversation with my sister was grim.,The conversation with <person object> was <emotional situation word>.,my sister,female,,sadness,grim,
8508,2018-En-mystery-12057,The conversation with my sister was heartbreaking.,The conversation with <person object> was <emotional situation word>.,my sister,female,,sadness,heartbreaking,
8509,2018-En-mystery-05274,The conversation with my sister was gloomy.,The conversation with <person object> was <emotional situation word>.,my sister,female,,sadness,gloomy,
8510,2018-En-mystery-02563,The conversation with my sister was horrible.,The conversation with <person object> was <emotional situation word>.,my sister,female,,fear,horrible,
8511,2018-En-mystery-00234,The conversation with my sister was threatening.,The conversation with <person object> was <emotional situation word>.,my sister,female,,fear,threatening,
8512,2018-En-mystery-16138,The conversation with my sister was terrifying.,The conversation with <person object> was <emotional situation word>.,my sister,female,,fear,terrifying,
8513,2018-En-mystery-06504,The conversation with my sister was shocking.,The conversation with <person object> was <emotional situation word>.,my sister,female,,fear,shocking,
8514,2018-En-mystery-13255,The conversation with my sister was dreadful.,The conversation with <person object> was <emotional situation word>.,my sister,female,,fear,dreadful,
8515,2018-En-mystery-00424,The conversation with my sister was funny.,The conversation with <person object> was <emotional situation word>.,my sister,female,,joy,funny,
8516,2018-En-mystery-02752,The conversation with my sister was hilarious.,The conversation with <person object> was <emotional situation word>.,my sister,female,,joy,hilarious,
8517,2018-En-mystery-01592,The conversation with my sister was amazing.,The conversation with <person object> was <emotional situation word>.,my sister,female,,joy,amazing,
8518,2018-En-mystery-06317,The conversation with my sister was wonderful.,The conversation with <person object> was <emotional situation word>.,my sister,female,,joy,wonderful,
8519,2018-En-mystery-15042,The conversation with my sister was great.,The conversation with <person object> was <emotional situation word>.,my sister,female,,joy,great,
8520,2018-En-mystery-09169,The conversation with my daughter was irritating.,The conversation with <person object> was <emotional situation word>.,my daughter,female,,anger,irritating,
8521,2018-En-mystery-09194,The conversation with my daughter was vexing.,The conversation with <person object> was <emotional situation word>.,my daughter,female,,anger,vexing,
8522,2018-En-mystery-04576,The conversation with my daughter was outrageous.,The conversation with <person object> was <emotional situation word>.,my daughter,female,,anger,outrageous,
8523,2018-En-mystery-14074,The conversation with my daughter was annoying.,The conversation with <person object> was <emotional situation word>.,my daughter,female,,anger,annoying,
8524,2018-En-mystery-05427,The conversation with my daughter was displeasing.,The conversation with <person object> was <emotional situation word>.,my daughter,female,,anger,displeasing,
8525,2018-En-mystery-06502,The conversation with my daughter was depressing.,The conversation with <person object> was <emotional situation word>.,my daughter,female,,sadness,depressing,
8526,2018-En-mystery-01087,The conversation with my daughter was serious.,The conversation with <person object> was <emotional situation word>.,my daughter,female,,sadness,serious,
8527,2018-En-mystery-06078,The conversation with my daughter was grim.,The conversation with <person object> was <emotional situation word>.,my daughter,female,,sadness,grim,
8528,2018-En-mystery-12656,The conversation with my daughter was heartbreaking.,The conversation with <person object> was <emotional situation word>.,my daughter,female,,sadness,heartbreaking,
8529,2018-En-mystery-13795,The conversation with my daughter was gloomy.,The conversation with <person object> was <emotional situation word>.,my daughter,female,,sadness,gloomy,
8530,2018-En-mystery-05124,The conversation with my daughter was horrible.,The conversation with <person object> was <emotional situation word>.,my daughter,female,,fear,horrible,
8531,2018-En-mystery-10036,The conversation with my daughter was threatening.,The conversation with <person object> was <emotional situation word>.,my daughter,female,,fear,threatening,
8532,2018-En-mystery-13942,The conversation with my daughter was terrifying.,The conversation with <person object> was <emotional situation word>.,my daughter,female,,fear,terrifying,
